fecha;tmean;rh;tm;cm;rm;o38;yr;mo;dy;wd;wk;trend
2001-08-21;27,700000760;78,0;19;7;2;NA;2001;Aug;21;Tuesday;0;2790
2001-08-22;27,000000000;82,0;23;8;1;NA;2001;Aug;22;Wednesday;0;2791
2001-08-23;28,200000760;82,0;12;2;1;NA;2001;Aug;23;Thursday;0;2792
2001-08-24;27,799999240;79,0;19;6;4;NA;2001;Aug;24;Friday;0;2793
2001-08-25;27,200000760;73,0;14;7;2;NA;2001;Aug;25;Saturday;1;2794
2001-08-26;26,799999240;76,0;14;4;5;NA;2001;Aug;26;Sunday;1;2795
2001-08-27;26,799999240;74,0;13;8;0;NA;2001;Aug;27;Monday;0;2796
2001-08-28;27,000000000;71,0;18;7;2;NA;2001;Aug;28;Tuesday;0;2797
2001-08-29;30,500000000;51,0;21;7;0;NA;2001;Aug;29;Wednesday;0;2798
2001-08-30;27,399999620;63,0;12;3;1;NA;2001;Aug;30;Thursday;0;2799
2001-08-31;26,000000000;65,0;27;8;2;NA;2001;Aug;31;Friday;0;2800
2001-09-01;24,399999620;68,0;8;4;0;NA;2001;Sep;1;Saturday;1;2801
2001-09-02;24,399999620;73,0;13;5;0;NA;2001;Sep;2;Sunday;1;2802
2001-09-03;25,000000000;73,0;16;4;1;NA;2001;Sep;3;Monday;0;2803
2001-09-04;25,799999240;72,0;14;5;4;NA;2001;Sep;4;Tuesday;0;2804
2001-09-05;24,000000000;72,0;20;11;3;NA;2001;Sep;5;Wednesday;0;2805
2001-09-06;23,899999620;82,0;11;3;0;NA;2001;Sep;6;Thursday;0;2806
2001-09-07;22,700000760;72,0;17;3;4;NA;2001;Sep;7;Friday;0;2807
2001-09-08;23,700000760;70,0;22;6;4;NA;2001;Sep;8;Saturday;1;2808
2001-09-09;24,700000760;70,0;14;5;0;NA;2001;Sep;9;Sunday;1;2809
2001-09-10;23,700000760;75,0;10;3;1;NA;2001;Sep;10;Monday;0;2810
2001-09-11;23,700000760;72,0;21;6;2;NA;2001;Sep;11;Tuesday;0;2811
2001-09-12;24,700000760;76,0;24;6;3;NA;2001;Sep;12;Wednesday;0;2812
2001-09-13;24,899999620;80,0;20;7;2;NA;2001;Sep;13;Thursday;0;2813
2001-09-14;24,600000380;78,0;15;5;0;NA;2001;Sep;14;Friday;0;2814
2001-09-15;23,899999620;71,0;17;5;1;NA;2001;Sep;15;Saturday;1;2815
2001-09-16;25,799999240;74,0;15;4;2;NA;2001;Sep;16;Sunday;1;2816
2001-09-17;23,500000000;66,0;20;4;3;NA;2001;Sep;17;Monday;0;2817
2001-09-18;19,600000380;61,0;6;2;0;NA;2001;Sep;18;Tuesday;0;2818
2001-09-19;20,600000380;86,0;19;4;3;NA;2001;Sep;19;Wednesday;0;2819
2001-09-20;22,399999620;85,0;17;6;1;NA;2001;Sep;20;Thursday;0;2820
2001-09-21;22,200000760;80,0;10;5;0;NA;2001;Sep;21;Friday;0;2821
2001-09-22;22,399999620;84,0;13;6;1;NA;2001;Sep;22;Saturday;1;2822
2001-09-23;23,200000760;68,0;12;4;2;NA;2001;Sep;23;Sunday;1;2823
2001-09-24;24,399999620;62,0;15;4;0;NA;2001;Sep;24;Monday;0;2824
2001-09-25;22,700000760;68,0;24;5;2;NA;2001;Sep;25;Tuesday;0;2825
2001-09-26;22,299999240;70,0;9;2;1;NA;2001;Sep;26;Wednesday;0;2826
2001-09-27;22,100000380;72,0;17;6;3;NA;2001;Sep;27;Thursday;0;2827
2001-09-28;21,000000000;88,0;18;8;3;NA;2001;Sep;28;Friday;0;2828
2001-09-29;23,100000380;82,0;15;4;3;NA;2001;Sep;29;Saturday;1;2829
2001-09-30;22,700000760;81,0;14;6;3;NA;2001;Sep;30;Sunday;1;2830
2001-10-01;24,399999620;78,0;21;7;4;NA;2001;Oct;1;Monday;0;2831
2001-10-02;23,399999620;82,0;22;7;5;NA;2001;Oct;2;Tuesday;0;2832
2001-10-03;23,200000760;81,0;14;4;1;NA;2001;Oct;3;Wednesday;0;2833
2001-10-04;22,500000000;85,0;21;9;2;NA;2001;Oct;4;Thursday;0;2834
2001-10-05;24,000000000;83,0;21;9;4;NA;2001;Oct;5;Friday;0;2835
2001-10-06;25,299999240;56,0;12;4;4;NA;2001;Oct;6;Saturday;1;2836
2001-10-07;24,000000000;49,0;18;7;1;NA;2001;Oct;7;Sunday;1;2837
2001-10-08;23,799999240;52,0;14;1;3;NA;2001;Oct;8;Monday;0;2838
2001-10-09;20,899999620;77,0;11;5;1;NA;2001;Oct;9;Tuesday;0;2839
2001-10-10;18,399999620;86,0;13;5;3;NA;2001;Oct;10;Wednesday;0;2840
2001-10-11;21,899999620;84,0;13;8;1;NA;2001;Oct;11;Thursday;0;2841
2001-10-12;22,600000380;83,0;17;7;2;NA;2001;Oct;12;Friday;0;2842
2001-10-13;21,000000000;83,0;13;3;0;NA;2001;Oct;13;Saturday;1;2843
2001-10-14;21,000000000;74,0;18;9;4;NA;2001;Oct;14;Sunday;1;2844
2001-10-15;21,399999620;77,0;15;6;3;NA;2001;Oct;15;Monday;0;2845
2001-10-16;20,600000380;83,0;11;3;1;NA;2001;Oct;16;Tuesday;0;2846
2001-10-17;20,100000380;84,0;18;8;2;NA;2001;Oct;17;Wednesday;0;2847
2001-10-18;22,700000760;73,0;17;8;1;NA;2001;Oct;18;Thursday;0;2848
2001-10-19;21,200000760;84,0;21;6;5;NA;2001;Oct;19;Friday;0;2849
2001-10-20;19,899999620;70,0;19;3;1;NA;2001;Oct;20;Saturday;1;2850
2001-10-21;20,899999620;58,0;14;7;2;NA;2001;Oct;21;Sunday;1;2851
2001-10-22;20,399999620;70,0;12;7;0;NA;2001;Oct;22;Monday;0;2852
2001-10-23;21,899999620;65,0;12;3;1;NA;2001;Oct;23;Tuesday;0;2853
2001-10-24;20,000000000;62,0;13;7;0;NA;2001;Oct;24;Wednesday;0;2854
2001-10-25;19,399999620;79,0;17;4;1;NA;2001;Oct;25;Thursday;0;2855
2001-10-26;19,600000380;82,0;23;10;3;NA;2001;Oct;26;Friday;0;2856
2001-10-27;19,600000380;84,0;15;7;2;NA;2001;Oct;27;Saturday;1;2857
2001-10-28;21,000000000;86,0;19;5;6;NA;2001;Oct;28;Sunday;1;2858
2001-10-29;20,200000760;84,0;18;5;2;NA;2001;Oct;29;Monday;0;2859
2001-10-30;19,799999240;86,0;18;6;1;NA;2001;Oct;30;Tuesday;0;2860
2001-10-31;20,600000380;82,0;13;2;0;NA;2001;Oct;31;Wednesday;0;2861
2001-11-01;19,799999240;76,0;15;5;4;NA;2001;Nov;1;Thursday;0;2862
2001-11-02;16,899999620;66,0;22;4;3;NA;2001;Nov;2;Friday;0;2863
2001-11-03;17,600000380;84,0;21;7;3;NA;2001;Nov;3;Saturday;1;2864
2001-11-04;17,600000380;72,0;8;1;1;NA;2001;Nov;4;Sunday;1;2865
2001-11-05;15,699999810;91,0;22;7;4;NA;2001;Nov;5;Monday;0;2866
2001-11-06;15,199999810;90,0;17;4;3;NA;2001;Nov;6;Tuesday;0;2867
2001-11-07;15,399999620;84,0;21;11;2;NA;2001;Nov;7;Wednesday;0;2868
2001-11-08;16,700000760;71,0;14;5;2;NA;2001;Nov;8;Thursday;0;2869
2001-11-09;12,600000380;53,0;26;9;1;NA;2001;Nov;9;Friday;0;2870
2001-11-10;9,600000381;43,0;21;7;3;NA;2001;Nov;10;Saturday;1;2871
2001-11-11;11,800000190;46,0;21;5;2;NA;2001;Nov;11;Sunday;1;2872
2001-11-12;15,399999620;46,0;24;11;1;NA;2001;Nov;12;Monday;0;2873
2001-11-13;16,000000000;52,0;15;4;3;NA;2001;Nov;13;Tuesday;0;2874
2001-11-14;11,199999810;57,0;24;15;1;NA;2001;Nov;14;Wednesday;0;2875
2001-11-15;9,000000000;76,0;23;11;0;NA;2001;Nov;15;Thursday;0;2876
2001-11-16;9,100000381;90,0;19;10;1;NA;2001;Nov;16;Friday;0;2877
2001-11-17;13,199999810;84,0;29;11;2;NA;2001;Nov;17;Saturday;1;2878
2001-11-18;14,600000380;72,0;19;4;2;NA;2001;Nov;18;Sunday;1;2879
2001-11-19;12,800000190;61,0;15;6;0;NA;2001;Nov;19;Monday;0;2880
2001-11-20;12,500000000;65,0;18;7;2;NA;2001;Nov;20;Tuesday;0;2881
2001-11-21;11,300000190;80,0;18;3;3;NA;2001;Nov;21;Wednesday;0;2882
2001-11-22;11,500000000;79,0;23;12;1;NA;2001;Nov;22;Thursday;0;2883
2001-11-23;11,800000190;74,0;24;11;4;NA;2001;Nov;23;Friday;0;2884
2001-11-24;12,399999620;75,0;25;9;4;NA;2001;Nov;24;Saturday;1;2885
2001-11-25;12,600000380;80,0;21;7;3;NA;2001;Nov;25;Sunday;1;2886
2001-11-26;12,000000000;74,0;21;9;5;NA;2001;Nov;26;Monday;0;2887
2001-11-27;11,800000190;81,0;15;8;0;NA;2001;Nov;27;Tuesday;0;2888
2001-11-28;10,699999810;55,0;17;6;4;NA;2001;Nov;28;Wednesday;0;2889
2001-11-29;13,199999810;69,0;20;9;1;NA;2001;Nov;29;Thursday;0;2890
2001-11-30;14,500000000;72,0;18;7;1;NA;2001;Nov;30;Friday;0;2891
2001-12-01;14,300000190;68,0;20;9;0;NA;2001;Dec;1;Saturday;1;2892
2001-12-02;13,399999620;86,0;22;8;3;NA;2001;Dec;2;Sunday;1;2893
2001-12-03;14,000000000;84,0;17;3;1;NA;2001;Dec;3;Monday;0;2894
2001-12-04;13,000000000;82,0;25;13;2;NA;2001;Dec;4;Tuesday;0;2895
2001-12-05;13,399999620;81,0;16;5;0;NA;2001;Dec;5;Wednesday;0;2896
2001-12-06;13,600000380;74,0;20;2;3;NA;2001;Dec;6;Thursday;0;2897
2001-12-07;13,000000000;80,0;16;1;4;NA;2001;Dec;7;Friday;0;2898
2001-12-08;11,399999620;90,0;23;9;3;NA;2001;Dec;8;Saturday;1;2899
2001-12-09;13,300000190;80,0;18;4;2;NA;2001;Dec;9;Sunday;1;2900
2001-12-10;10,300000190;86,0;23;11;5;NA;2001;Dec;10;Monday;0;2901
2001-12-11;12,199999810;70,0;32;13;4;NA;2001;Dec;11;Tuesday;0;2902
2001-12-12;9,600000381;72,0;26;8;6;NA;2001;Dec;12;Wednesday;0;2903
2001-12-13;10,100000380;75,0;25;12;2;NA;2001;Dec;13;Thursday;0;2904
2001-12-14;9,399999619;72,0;13;5;2;NA;2001;Dec;14;Friday;0;2905
2001-12-15;4,000000000;70,0;16;5;2;NA;2001;Dec;15;Saturday;1;2906
2001-12-16;8,199999809;68,0;19;6;3;NA;2001;Dec;16;Sunday;1;2907
2001-12-17;7,500000000;76,0;24;7;4;NA;2001;Dec;17;Monday;0;2908
2001-12-18;8,199999809;94,0;20;4;2;NA;2001;Dec;18;Tuesday;0;2909
2001-12-19;10,399999620;87,0;30;11;5;NA;2001;Dec;19;Wednesday;0;2910
2001-12-20;9,399999619;87,0;17;8;2;NA;2001;Dec;20;Thursday;0;2911
2001-12-21;8,699999809;85,0;26;13;3;NA;2001;Dec;21;Friday;0;2912
2001-12-22;8,500000000;80,0;15;5;0;NA;2001;Dec;22;Saturday;1;2913
2001-12-23;7,400000095;94,0;23;7;0;NA;2001;Dec;23;Sunday;1;2914
2001-12-24;6,599999905;83,0;19;6;0;NA;2001;Dec;24;Monday;0;2915
2001-12-25;8,300000191;76,0;20;11;2;NA;2001;Dec;25;Tuesday;0;2916
2001-12-26;9,100000381;64,0;29;14;3;NA;2001;Dec;26;Wednesday;0;2917
2001-12-27;9,899999619;63,0;26;13;3;NA;2001;Dec;27;Thursday;0;2918
2001-12-28;10,300000190;58,0;18;6;4;NA;2001;Dec;28;Friday;0;2919
2001-12-29;11,000000000;43,0;33;16;2;NA;2001;Dec;29;Saturday;1;2920
2001-12-30;16,399999620;32,0;13;6;0;NA;2001;Dec;30;Sunday;1;2921
2001-12-31;14,800000190;66,0;22;5;2;NA;2001;Dec;31;Monday;0;2922
2002-01-01;10,199999810;92,0;32;11;2;NA;2002;Jan;1;Tuesday;0;2923
2002-01-02;9,800000191;98,0;35;8;5;NA;2002;Jan;2;Wednesday;0;2924
2002-01-03;11,699999810;92,0;26;11;7;NA;2002;Jan;3;Thursday;0;2925
2002-01-04;11,199999810;95,0;19;8;4;NA;2002;Jan;4;Friday;0;2926
2002-01-05;10,399999620;96,0;23;9;2;NA;2002;Jan;5;Saturday;1;2927
2002-01-06;10,600000380;94,0;28;8;8;NA;2002;Jan;6;Sunday;1;2928
2002-01-07;11,000000000;78,0;27;11;6;NA;2002;Jan;7;Monday;0;2929
2002-01-08;11,399999620;86,0;27;12;4;NA;2002;Jan;8;Tuesday;0;2930
2002-01-09;10,000000000;92,0;17;4;3;NA;2002;Jan;9;Wednesday;0;2931
2002-01-10;11,000000000;86,0;21;9;3;NA;2002;Jan;10;Thursday;0;2932
2002-01-11;12,000000000;79,0;24;3;5;NA;2002;Jan;11;Friday;0;2933
2002-01-12;10,500000000;90,0;26;10;5;NA;2002;Jan;12;Saturday;1;2934
2002-01-13;10,300000190;84,0;24;9;2;NA;2002;Jan;13;Sunday;1;2935
2002-01-14;13,300000190;70,0;19;8;4;NA;2002;Jan;14;Monday;0;2936
2002-01-15;12,600000380;68,0;30;11;7;NA;2002;Jan;15;Tuesday;0;2937
2002-01-16;12,699999810;53,0;19;4;2;NA;2002;Jan;16;Wednesday;0;2938
2002-01-17;11,100000380;64,0;18;1;6;NA;2002;Jan;17;Thursday;0;2939
2002-01-18;11,199999810;79,0;19;6;4;NA;2002;Jan;18;Friday;0;2940
2002-01-19;11,800000190;74,0;31;9;5;NA;2002;Jan;19;Saturday;1;2941
2002-01-20;11,800000190;79,0;27;10;5;NA;2002;Jan;20;Sunday;1;2942
2002-01-21;11,199999810;77,0;20;6;4;NA;2002;Jan;21;Monday;0;2943
2002-01-22;13,500000000;51,0;17;4;7;NA;2002;Jan;22;Tuesday;0;2944
2002-01-23;14,800000190;56,0;29;13;6;NA;2002;Jan;23;Wednesday;0;2945
2002-01-24;15,399999620;49,0;29;8;6;NA;2002;Jan;24;Thursday;0;2946
2002-01-25;13,300000190;56,0;28;11;3;NA;2002;Jan;25;Friday;0;2947
2002-01-26;16,000000000;60,0;29;8;8;NA;2002;Jan;26;Saturday;1;2948
2002-01-27;15,500000000;64,0;24;9;8;NA;2002;Jan;27;Sunday;1;2949
2002-01-28;13,600000380;70,0;30;8;9;NA;2002;Jan;28;Monday;0;2950
2002-01-29;12,800000190;71,0;20;10;3;NA;2002;Jan;29;Tuesday;0;2951
2002-01-30;10,699999810;84,0;27;9;7;NA;2002;Jan;30;Wednesday;0;2952
2002-01-31;14,500000000;62,0;24;9;7;NA;2002;Jan;31;Thursday;0;2953
2002-02-01;13,600000380;65,0;22;5;0;NA;2002;Feb;1;Friday;0;2954
2002-02-02;11,600000380;74,0;19;6;5;NA;2002;Feb;2;Saturday;1;2955
2002-02-03;13,600000380;76,0;22;5;4;NA;2002;Feb;3;Sunday;1;2956
2002-02-04;14,800000190;76,0;36;13;6;NA;2002;Feb;4;Monday;0;2957
2002-02-05;16,500000000;67,0;33;12;5;NA;2002;Feb;5;Tuesday;0;2958
2002-02-06;15,199999810;40,0;20;5;6;NA;2002;Feb;6;Wednesday;0;2959
2002-02-07;14,500000000;44,0;28;7;5;NA;2002;Feb;7;Thursday;0;2960
2002-02-08;13,000000000;59,0;25;5;5;NA;2002;Feb;8;Friday;0;2961
2002-02-09;13,500000000;71,0;30;12;3;NA;2002;Feb;9;Saturday;1;2962
2002-02-10;15,199999810;72,0;26;14;6;NA;2002;Feb;10;Sunday;1;2963
2002-02-11;12,800000190;84,0;22;9;2;NA;2002;Feb;11;Monday;0;2964
2002-02-12;11,800000190;88,0;27;9;4;NA;2002;Feb;12;Tuesday;0;2965
2002-02-13;14,000000000;81,0;19;7;3;NA;2002;Feb;13;Wednesday;0;2966
2002-02-14;14,199999810;64,0;26;9;5;NA;2002;Feb;14;Thursday;0;2967
2002-02-15;12,600000380;45,0;19;8;6;NA;2002;Feb;15;Friday;0;2968
2002-02-16;10,000000000;79,0;15;6;4;NA;2002;Feb;16;Saturday;1;2969
2002-02-17;11,699999810;70,0;21;6;3;NA;2002;Feb;17;Sunday;1;2970
2002-02-18;11,000000000;63,0;30;13;8;NA;2002;Feb;18;Monday;0;2971
2002-02-19;11,500000000;60,0;30;10;3;NA;2002;Feb;19;Tuesday;0;2972
2002-02-20;14,000000000;49,0;42;19;8;NA;2002;Feb;20;Wednesday;0;2973
2002-02-21;15,199999810;34,0;27;11;3;NA;2002;Feb;21;Thursday;0;2974
2002-02-22;14,199999810;46,0;24;8;5;NA;2002;Feb;22;Friday;0;2975
2002-02-23;16,200000760;57,0;27;10;8;NA;2002;Feb;23;Saturday;1;2976
2002-02-24;16,799999240;57,0;22;6;1;NA;2002;Feb;24;Sunday;1;2977
2002-02-25;14,800000190;71,0;19;6;5;NA;2002;Feb;25;Monday;0;2978
2002-02-26;17,799999240;52,0;32;12;8;NA;2002;Feb;26;Tuesday;0;2979
2002-02-27;19,500000000;37,0;25;7;7;NA;2002;Feb;27;Wednesday;0;2980
2002-02-28;19,000000000;51,0;21;8;2;NA;2002;Feb;28;Thursday;0;2981
2002-03-01;17,200000760;64,0;19;7;0;NA;2002;Mar;1;Friday;0;2982
2002-03-02;14,800000190;61,0;21;9;4;NA;2002;Mar;2;Saturday;1;2983
2002-03-03;10,199999810;79,0;22;6;6;NA;2002;Mar;3;Sunday;1;2984
2002-03-04;11,000000000;77,0;16;6;1;NA;2002;Mar;4;Monday;0;2985
2002-03-05;12,300000190;68,0;18;3;2;NA;2002;Mar;5;Tuesday;0;2986
2002-03-06;14,800000190;56,0;15;5;3;NA;2002;Mar;6;Wednesday;0;2987
2002-03-07;13,500000000;68,0;18;9;5;NA;2002;Mar;7;Thursday;0;2988
2002-03-08;13,800000190;68,0;23;5;3;NA;2002;Mar;8;Friday;0;2989
2002-03-09;14,800000190;70,0;26;7;3;NA;2002;Mar;9;Saturday;1;2990
2002-03-10;14,500000000;78,0;27;8;9;NA;2002;Mar;10;Sunday;1;2991
2002-03-11;12,899999620;88,0;13;4;4;NA;2002;Mar;11;Monday;0;2992
2002-03-12;15,100000380;90,0;27;6;6;NA;2002;Mar;12;Tuesday;0;2993
2002-03-13;13,199999810;88,0;29;12;3;NA;2002;Mar;13;Wednesday;0;2994
2002-03-14;15,000000000;60,0;16;6;0;NA;2002;Mar;14;Thursday;0;2995
2002-03-15;16,600000380;58,0;22;5;4;NA;2002;Mar;15;Friday;0;2996
2002-03-16;14,800000190;84,0;14;9;2;NA;2002;Mar;16;Saturday;1;2997
2002-03-17;15,600000380;64,0;19;8;3;NA;2002;Mar;17;Sunday;1;2998
2002-03-18;19,200000760;56,0;12;2;2;NA;2002;Mar;18;Monday;0;2999
2002-03-19;21,700000760;52,0;13;5;4;NA;2002;Mar;19;Tuesday;0;3000
2002-03-20;20,799999240;67,0;21;8;3;NA;2002;Mar;20;Wednesday;0;3001
2002-03-21;18,200000760;78,0;21;6;5;NA;2002;Mar;21;Thursday;0;3002
2002-03-22;21,100000380;62,0;28;8;6;NA;2002;Mar;22;Friday;0;3003
2002-03-23;17,200000760;77,0;20;6;2;NA;2002;Mar;23;Saturday;1;3004
2002-03-24;17,100000380;81,0;23;6;3;NA;2002;Mar;24;Sunday;1;3005
2002-03-25;15,800000190;85,0;13;4;3;NA;2002;Mar;25;Monday;0;3006
2002-03-26;16,000000000;79,0;26;6;1;NA;2002;Mar;26;Tuesday;0;3007
2002-03-27;14,500000000;74,0;19;4;2;NA;2002;Mar;27;Wednesday;0;3008
2002-03-28;14,399999620;74,0;15;6;1;NA;2002;Mar;28;Thursday;0;3009
2002-03-29;11,399999620;88,0;15;5;2;NA;2002;Mar;29;Friday;0;3010
2002-03-30;12,500000000;72,0;16;7;3;NA;2002;Mar;30;Saturday;1;3011
2002-03-31;13,500000000;80,0;27;10;6;NA;2002;Mar;31;Sunday;1;3012
2002-04-01;14,899999620;87,0;13;5;1;NA;2002;Apr;1;Monday;0;3013
2002-04-02;12,000000000;94,0;20;7;3;NA;2002;Apr;2;Tuesday;0;3014
2002-04-03;14,699999810;70,0;17;7;1;NA;2002;Apr;3;Wednesday;0;3015
2002-04-04;15,100000380;48,0;22;6;3;NA;2002;Apr;4;Thursday;0;3016
2002-04-05;15,699999810;46,0;26;10;4;NA;2002;Apr;5;Friday;0;3017
2002-04-06;16,200000760;71,0;18;5;2;NA;2002;Apr;6;Saturday;1;3018
2002-04-07;14,899999620;78,0;19;7;4;NA;2002;Apr;7;Sunday;1;3019
2002-04-08;16,100000380;78,0;15;7;2;NA;2002;Apr;8;Monday;0;3020
2002-04-09;16,100000380;72,0;19;6;4;NA;2002;Apr;9;Tuesday;0;3021
2002-04-10;15,399999620;81,0;26;4;4;NA;2002;Apr;10;Wednesday;0;3022
2002-04-11;13,699999810;93,0;24;11;5;NA;2002;Apr;11;Thursday;0;3023
2002-04-12;12,300000190;94,0;20;8;0;NA;2002;Apr;12;Friday;0;3024
2002-04-13;16,000000000;74,0;6;2;0;NA;2002;Apr;13;Saturday;1;3025
2002-04-14;14,699999810;70,0;17;2;2;NA;2002;Apr;14;Sunday;1;3026
2002-04-15;13,500000000;79,0;13;2;2;NA;2002;Apr;15;Monday;0;3027
2002-04-16;13,600000380;76,0;18;5;4;NA;2002;Apr;16;Tuesday;0;3028
2002-04-17;14,899999620;78,0;23;11;2;NA;2002;Apr;17;Wednesday;0;3029
2002-04-18;15,500000000;84,0;11;7;0;NA;2002;Apr;18;Thursday;0;3030
2002-04-19;17,000000000;82,0;18;4;2;NA;2002;Apr;19;Friday;0;3031
2002-04-20;17,299999240;74,0;26;8;3;NA;2002;Apr;20;Saturday;1;3032
2002-04-21;16,600000380;79,0;16;7;3;NA;2002;Apr;21;Sunday;1;3033
2002-04-22;17,799999240;63,0;13;7;1;NA;2002;Apr;22;Monday;0;3034
2002-04-23;19,000000000;59,0;20;8;2;NA;2002;Apr;23;Tuesday;0;3035
2002-04-24;19,200000760;60,0;15;5;3;NA;2002;Apr;24;Wednesday;0;3036
2002-04-25;21,399999620;49,0;20;7;3;NA;2002;Apr;25;Thursday;0;3037
2002-04-26;21,200000760;66,0;20;5;3;NA;2002;Apr;26;Friday;0;3038
2002-04-27;19,200000760;80,0;15;6;2;NA;2002;Apr;27;Saturday;1;3039
2002-04-28;19,100000380;84,0;33;16;1;NA;2002;Apr;28;Sunday;1;3040
2002-04-29;19,899999620;78,0;15;6;2;NA;2002;Apr;29;Monday;0;3041
2002-04-30;18,500000000;80,0;22;6;3;NA;2002;Apr;30;Tuesday;0;3042
2002-05-01;18,200000760;83,0;17;6;1;NA;2002;May;1;Wednesday;0;3043
2002-05-02;14,600000380;86,0;13;4;1;NA;2002;May;2;Thursday;0;3044
2002-05-03;13,000000000;74,0;23;9;2;NA;2002;May;3;Friday;0;3045
2002-05-04;16,299999240;50,0;19;5;4;NA;2002;May;4;Saturday;1;3046
2002-05-05;14,100000380;69,0;19;6;4;NA;2002;May;5;Sunday;1;3047
2002-05-06;11,699999810;94,0;14;4;4;NA;2002;May;6;Monday;0;3048
2002-05-07;11,600000380;97,0;23;8;2;NA;2002;May;7;Tuesday;0;3049
2002-05-08;14,699999810;92,0;13;4;3;NA;2002;May;8;Wednesday;0;3050
2002-05-09;18,600000380;66,0;12;5;0;NA;2002;May;9;Thursday;0;3051
2002-05-10;18,500000000;72,0;18;5;4;NA;2002;May;10;Friday;0;3052
2002-05-11;17,399999620;80,0;16;6;1;NA;2002;May;11;Saturday;1;3053
2002-05-12;18,399999620;70,0;25;11;3;NA;2002;May;12;Sunday;1;3054
2002-05-13;20,000000000;63,0;18;6;2;NA;2002;May;13;Monday;0;3055
2002-05-14;19,000000000;74,0;18;8;0;NA;2002;May;14;Tuesday;0;3056
2002-05-15;18,299999240;86,0;16;6;5;NA;2002;May;15;Wednesday;0;3057
2002-05-16;19,299999240;84,0;24;7;2;NA;2002;May;16;Thursday;0;3058
2002-05-17;19,600000380;74,0;13;1;1;NA;2002;May;17;Friday;0;3059
2002-05-18;22,000000000;54,0;19;8;0;NA;2002;May;18;Saturday;1;3060
2002-05-19;19,700000760;63,0;9;2;1;NA;2002;May;19;Sunday;1;3061
2002-05-20;20,399999620;66,0;22;6;1;NA;2002;May;20;Monday;0;3062
2002-05-21;19,600000380;79,0;24;13;2;NA;2002;May;21;Tuesday;0;3063
2002-05-22;22,000000000;68,0;23;17;1;NA;2002;May;22;Wednesday;0;3064
2002-05-23;22,000000000;40,0;18;8;2;NA;2002;May;23;Thursday;0;3065
2002-05-24;22,299999240;43,0;17;6;6;NA;2002;May;24;Friday;0;3066
2002-05-25;23,000000000;67,0;19;4;6;NA;2002;May;25;Saturday;1;3067
2002-05-26;20,299999240;80,0;25;7;3;NA;2002;May;26;Sunday;1;3068
2002-05-27;19,500000000;76,0;16;6;1;NA;2002;May;27;Monday;0;3069
2002-05-28;19,399999620;77,0;17;7;1;NA;2002;May;28;Tuesday;0;3070
2002-05-29;20,200000760;90,0;12;6;1;NA;2002;May;29;Wednesday;0;3071
2002-05-30;19,399999620;82,0;11;4;0;NA;2002;May;30;Thursday;0;3072
2002-05-31;20,500000000;79,0;18;4;3;NA;2002;May;31;Friday;0;3073
2002-06-01;22,100000380;72,0;14;6;1;NA;2002;Jun;1;Saturday;1;3074
2002-06-02;23,100000380;63,0;22;6;2;NA;2002;Jun;2;Sunday;1;3075
2002-06-03;22,899999620;68,0;22;5;5;NA;2002;Jun;3;Monday;0;3076
2002-06-04;24,299999240;76,0;22;6;6;NA;2002;Jun;4;Tuesday;0;3077
2002-06-05;21,600000380;59,0;25;8;3;NA;2002;Jun;5;Wednesday;0;3078
2002-06-06;20,200000760;52,0;15;6;1;NA;2002;Jun;6;Thursday;0;3079
2002-06-07;18,799999240;76,0;20;4;5;NA;2002;Jun;7;Friday;0;3080
2002-06-08;21,799999240;72,0;18;6;1;NA;2002;Jun;8;Saturday;1;3081
2002-06-09;21,200000760;55,0;13;5;0;NA;2002;Jun;9;Sunday;1;3082
2002-06-10;20,799999240;77,0;14;3;4;NA;2002;Jun;10;Monday;0;3083
2002-06-11;22,600000380;76,0;23;6;2;NA;2002;Jun;11;Tuesday;0;3084
2002-06-12;22,000000000;72,0;17;6;3;NA;2002;Jun;12;Wednesday;0;3085
2002-06-13;22,799999240;69,0;16;4;1;NA;2002;Jun;13;Thursday;0;3086
2002-06-14;24,100000380;63,0;15;6;2;NA;2002;Jun;14;Friday;0;3087
2002-06-15;23,799999240;67,0;14;8;1;NA;2002;Jun;15;Saturday;1;3088
2002-06-16;24,600000380;71,0;21;7;0;NA;2002;Jun;16;Sunday;1;3089
2002-06-17;24,500000000;72,0;19;6;2;NA;2002;Jun;17;Monday;0;3090
2002-06-18;24,600000380;75,0;20;6;3;NA;2002;Jun;18;Tuesday;0;3091
2002-06-19;25,000000000;76,0;14;5;0;NA;2002;Jun;19;Wednesday;0;3092
2002-06-20;24,600000380;66,0;21;7;0;NA;2002;Jun;20;Thursday;0;3093
2002-06-21;25,600000380;52,0;26;10;5;NA;2002;Jun;21;Friday;0;3094
2002-06-22;26,000000000;66,0;19;6;1;NA;2002;Jun;22;Saturday;1;3095
2002-06-23;26,000000000;66,0;20;4;4;NA;2002;Jun;23;Sunday;1;3096
2002-06-24;25,899999620;80,0;17;7;0;NA;2002;Jun;24;Monday;0;3097
2002-06-25;25,600000380;77,0;16;5;2;NA;2002;Jun;25;Tuesday;0;3098
2002-06-26;26,200000760;72,0;17;3;4;NA;2002;Jun;26;Wednesday;0;3099
2002-06-27;25,799999240;74,0;23;9;5;NA;2002;Jun;27;Thursday;0;3100
